Gene,MapMan,LOC_IDs,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day
Os01g0102850,NA,None,-0.777013739926489,0.346132765079126,,-0.220073194052865,0.816103327717418,,0.743172294416978,0.278408900398846,,0.36483960532719,0.629178175720684,,-1.34504546713725,0.070616396218895,
Os01g0103000,['RNA.regulation of transcription.SNF7'],LOC_Os01g01350,0.727310454706151,0.512625461935309,,0.530223911374299,0.640848320389703,,2.58743248737099,0.000455603885,Up,2.7451285436124,0.000147980809912,Up,0.269863076737269,0.848042005851312,
Os01g0103100,['transport.peptides and oligopeptides'],LOC_Os01g01360,0.444611605293381,0.769190846484148,,0.380235405138604,0.797846818641616,,0.863543869798536,0.466477964494216,,-0.017500341861024,0.98940096289299,,0.64175219628228,0.652901459637062,
Os01g0103400,NA,None,-0.293399714177917,0.773553742964862,,-0.487920905864296,0.583105703713931,,-0.366939547133577,0.677500727144095,,-0.682493670529054,0.374855873989074,,-0.743182346467408,0.391587875293321,
Os01g0103700,['not assigned.unknown'],LOC_Os01g01380,0.752887681606294,0.12136157355386,,0.390978619914277,0.475280063047635,,-0.021788265023648,0.975595938599037,,0.350054092961769,0.49487467124201,,0.581109399930736,0.261552652994159,
Os01g0103800,['not assigned.unknown'],LOC_Os01g01390,-0.395451532511117,0.26635212106546,,0.585964880807537,0.048015957875124,,0.700774955844993,0.01297747256866,,0.909351932489973,0.000653252442939,,0.300066071305802,0.414905983743505,
Os01g0103900,['not assigned.unknown'],LOC_Os01g01400,0.567879972427928,0.728485640303493,,1.83411244733239,0.105880104876138,,1.79807849644004,0.107333547887235,,0.958595469300537,0.443186631442238,,0.685136861681851,0.666776723239489,
Os01g0104000,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os01g01410,0.138826948665593,0.715275926229757,,0.192893637620821,0.57143616665581,,0.172472279847333,0.600797309836373,,0.095270058671239,0.781698581652817,,0.167289650315989,0.65651278026872,
Os01g0104350,NA,None,-0.764527639967925,0.419325619446015,,-0.228784079816453,0.832653107463555,,-0.064119155383288,0.953244192834968,,-0.441965605963552,0.617742025933182,,-1.29047312852189,0.130778705456525,
Os01g0104400,['not assigned.unknown'],LOC_Os01g01450,-1.29117569518839,3.18E-14,Down,-1.53524620847422,1.71E-20,Down,-1.82443282684573,3.28E-28,Down,-1.74787379175031,2.62E-26,Down,-1.44909575327301,4.33E-18,Down
Os01g0104600,['development.unspecified'],LOC_Os01g01484,-1.00222061317213,7.28E-08,Down,-1.27812015764385,8.46E-13,Down,-1.23692821858927,4.56E-12,Down,-1.26374977266316,1.07E-12,Down,-0.87938474858815,1.94E-06,
Os01g0104800,['not assigned.unknown'],LOC_Os01g01510,-0.624764260373123,0.049325977431699,,0.836177419042193,0.001773475428189,,1.04513872078499,4.57E-05,Up,1.5055301563814,7.15E-10,Up,0.603262081088376,0.040173304723978,
Os01g0105400,['not assigned.unknown'],LOC_Os01g01570,-0.056124069340046,0.927720154143775,,-0.12636534192676,0.822047270741575,,-0.352704919703559,0.432164383719449,,-0.033237632607357,0.949251706296642,,-0.320170838174493,0.527944817588618,
Os01g0105800,['Co-factor and vitamine metabolism.iron-sulphur clusters'],LOC_Os01g01610,-0.185503365259096,0.84733850268519,,0.339596740735754,0.678527461411225,,0.323044204151086,0.680170583788561,,-0.160057914682369,0.845810169599967,,-0.016677455559539,0.990296708308732,
Os01g0105900,['minor CHO metabolism.others'],LOC_Os01g01620,0.118736120928675,0.636185277912849,,-0.071771648656218,0.787377231814441,,-0.145268021160684,0.512364072325918,,0.061991839330215,0.793839547630837,,0.186898010018892,0.415063301077868,
Os01g0106300,['secondary metabolism.flavonoids.isoflavones.isoflavone reductase'],LOC_Os01g01650,-1.1527492422033,0.206432656152677,,-0.415066738960489,0.698565210652316,,-1.88342616444864,0.017593820636316,Down,-3.81541875997625,2.80E-06,Down,-1.85761911299418,0.024407864004601,Down
Os01g0106400,['secondary metabolism.flavonoids.isoflavones.isoflavone reductase'],LOC_Os01g01660,0.930446041322857,0.195256042294438,,0.511139049942213,0.52208527567626,,-1.0575463511491,0.140511795313953,,-1.4086408199283,0.038066715682438,Down,-1.60338180378926,0.025975915230197,Down
Os01g0106500,['not assigned.unknown'],LOC_Os01g01670,-0.709022671311284,0.300373073068964,,0.702193551140725,0.226962337396059,,0.621204362078041,0.286649051698382,,1.02525111877514,0.042856974952881,Up,0.312630650825351,0.681292606632842,
Os01g0106600,['not assigned.unknown'],LOC_Os01g01680,1.16846663142144,0.239403712675743,,1.49658751031757,0.087819996509574,,1.25280578575632,0.164384584228892,,1.57376612421153,0.057943420530718,,1.5596143228263,0.08166706170785,
Os01g0106700,NA,LOC_Os01g01689,-0.579519670900807,0.005116997839939,,0.691800792363827,0.000170010760446,,1.06399903288313,9.40E-10,Up,1.00626994742562,7.26E-09,Up,0.822242585528961,6.40E-06,
Os01g0106900,['secondary metabolism.isoprenoids.non-mevalonate pathway.DXR'],LOC_Os01g01710,-0.884887192273955,1.10E-06,,-2.42786763814056,3.81E-46,Down,-2.83834996203451,3.02E-62,Down,-2.95599019510066,1.22E-67,Down,-1.59188369810483,2.69E-20,Down
Os01g0107000,['protein.targeting.peroxisomes'],LOC_Os01g01720,0.217412209046685,0.36369574767719,,-0.398425106414562,0.050151106742288,,-0.335294353130758,0.104824191895782,,-0.413160767753517,0.034014553508561,,-0.273061350388668,0.237011009324402,
Os01g0107400,['protein.postranslational modification'],LOC_Os01g01740,1.41732011644235,0.186123721996576,,2.86354277868064,0.000635778768611,Up,3.01620157995989,0.000248148406268,Up,3.66706292536874,3.60E-06,Up,3.39523580413111,3.66E-05,Up
Os01g0107900,['not assigned.unknown'],LOC_Os01g01790,-0.764556805849097,8.31E-07,,-0.792827068524847,1.53E-07,,-0.79513381133407,1.25E-07,,-0.775175394149373,2.28E-07,,-0.818471328955229,7.83E-08,
Os01g0108000,['not assigned.unknown'],LOC_Os01g01800,-0.007396491544184,0.985233649852143,,-0.11234136460018,0.72165078267949,,-0.385878588633126,0.10679335544455,,-0.364218559354998,0.119989906734509,,-0.220128275279993,0.450228151897302,
Os01g0108400,NA,LOC_Os01g01840,-2.8836929201377,8.76E-08,Down,-4.38309667634871,6.36E-14,Down,-6.34664463194004,5.69E-13,Down,-5.30747161973052,3.16E-15,Down,-5.02057825581121,7.09E-15,Down
Os01g0109000,NA,None,-0.392458066792109,0.555224128407127,,-1.82538877129156,0.000273581888529,Down,-2.40102808778201,3.28E-06,Down,-2.62847760957335,3.41E-07,Down,-2.08321217107487,5.02E-05,Down
Os01g0109700,['RNA.regulation of transcription.unclassified'],LOC_Os01g01960,0.83989306804544,5.73E-12,,0.02817228545424,0.893686692293241,,-0.092976906617238,0.584245312220929,,-0.31090510910019,0.01955456374708,,-0.014869189010945,0.951255895886166,
Os01g0109750,['not assigned.unknown'],LOC_Os01g01970,-0.491289972809595,0.300809785634551,,-0.319880989329294,0.514797991903901,,-0.269321283453271,0.576628118254633,,-0.313428104062674,0.486913301619894,,0.090626106729531,0.887522091025286,
Os01g0110200,['not assigned.unknown'],LOC_Os01g02010,-0.403169445406933,NA,,-0.722213447409396,0.71353451034448,,-2.66181861907048,0.129363706930203,,-3.37055673875768,0.062563136842531,,-1.51628853157609,0.419520391941863,
Os01g0110400,['secondary metabolism.isoprenoids.mevalonate pathway.acetyl-CoA C-acyltransferase'],LOC_Os01g02020,1.57714028789631,1.05E-21,Up,2.23635220060563,3.34E-45,Up,2.19295597524386,1.30E-43,Up,1.53735128298499,1.54E-21,Up,1.33559725883213,6.34E-16,Up
Os01g0110700,['not assigned.unknown'],LOC_Os01g02050,-0.186842480541885,0.893735227000248,,0.161350586410034,0.90243762270931,,-0.386227154570609,0.736871410209778,,-1.50362784530587,0.117072456628762,,-0.153745089844112,0.917831082607373,
Os01g0110800,['DNA.unspecified'],LOC_Os01g02060,0.392635746494396,0.868891195360896,,1.2734347059227,0.47310017828125,,1.27002012227053,0.454187505844757,,0.921223335622346,0.598096587438779,,1.1288016438767,0.562159651371736,
Os01g0111100,['cell.cycle.peptidylprolyl isomerase'],LOC_Os01g02080,-1.67468499801124,7.78E-06,Down,-2.59414645319215,4.73E-13,Down,-2.70660843812542,4.58E-14,Down,-3.14280165700695,2.29E-18,Down,-2.25871029294609,5.14E-10,Down
Os01g0111300,NA,None,-0.872480836338978,0.293929058133043,,-0.550862209901442,0.520318716641624,,-1.47113431132213,0.041390932719144,Down,-1.43969378116133,0.040423234790015,Down,-0.588776421933308,0.512582223825708,
Os01g0111700,['not assigned.unknown'],LOC_Os01g02130,-0.663271134153797,NA,,-2.43247537317394,0.293061643998163,,-1.75714438494061,0.424008913413257,,0.13759839177086,0.953019002634393,,0.286821857536589,0.920741222962724,
Os01g0111800,['not assigned.unknown'],LOC_Os01g02139,-0.828207938021179,0.27778990179069,,-0.688088008266633,0.357154192085487,,-1.44431671018322,0.028340063437639,Down,-1.53086662652891,0.016704620347952,Down,-1.05466445106089,0.142735096314296,
Os01g0111900,['not assigned.unknown'],LOC_Os01g02150,-0.491674836918809,0.346167702626903,,-0.447537970491323,0.376682628051757,,-1.17937013842794,0.005346102794561,Down,-1.44510571713722,0.000450727159302,Down,-1.17367689325828,0.007321762327445,Down
Os01g0112100,['not assigned.unknown'],LOC_Os01g02170,-0.026087266108524,0.986624954328492,,0.028399376700719,0.984013069527067,,0.549254662502769,0.607581078797448,,0.794549370368744,0.402931584151704,,0.515749405632479,0.674964612419974,
Os01g0112300,['not assigned.unknown'],LOC_Os01g02180,0.402065009814393,0.301517972226014,,0.577129998383619,0.087247040715931,,0.668535888713261,0.03740937303307,,0.895814679071736,0.002743848263501,,0.349974241538114,0.386482544693248,
Os01g0112500,['protein.degradation.ubiquitin.E3.RING'],LOC_Os01g02200,0.330009157609338,0.112869215029096,,-0.161560732366476,0.498488265674724,,-0.08075053771906,0.749698518491692,,-0.295374068129976,0.134413536995157,,0.484248396683126,0.010008643213492,
Os01g0113200,['signalling.receptor kinases.misc'],LOC_Os01g02290,1.42190387197167,0.07324579494575,,1.79451116922913,0.012377958214682,Up,2.11330164970302,0.002084619119288,Up,2.93772961991024,5.68E-06,Up,1.84647741570357,0.01150117741498,Up
Os01g0113350,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os01g02310,-0.383045324280067,0.475596856494271,,-0.997911936371593,0.018892550421761,,-0.977221772520575,0.020801533732673,,-0.898848235349487,0.030693297735421,,-0.396473999579501,0.458623775112316,
Os01g0113400,"['protein.postranslational modification', 'signalling.receptor kinases.S-locus glycoprotein like']",LOC_Os01g02320,-1.39279782095375,0.202469568553388,,-1.95972193260647,0.049149106616286,Down,-1.86827629182321,0.058474912585153,,-2.22826662614783,0.02091297510216,Down,-1.34105886202314,0.213615160068884,
Os01g0113500,NA,None,-0.614532964135337,0.266828586837956,,-1.82713667346011,6.23E-05,Down,-1.29912453307832,0.004823117646143,Down,-1.69522345187946,0.000158062505192,Down,-1.29673114157765,0.006464276406327,Down
Os01g0114100,['signalling.receptor kinases.S-locus glycoprotein like'],LOC_Os01g02390,-2.24027147117882,NA,,-1.52940111503701,0.377253019286542,,-1.43029872670333,0.396058023713404,,-2.13674124668474,0.1851627789723,,-0.023126731967387,0.993735784794009,
Os01g0114300,"['protein.postranslational modification', 'signalling.receptor kinases.S-locus glycoprotein like', 'signalling.receptor kinases.misc']",LOC_Os01g02400,-2.26947630220009,1.75E-13,Down,-2.48971422164501,6.68E-17,Down,-2.50476659251478,7.14E-17,Down,-2.05457263978528,1.28E-12,Down,-0.997474886641479,0.00104713982003,
Os01g0114550,NA,None,-3.27220196969066,NA,,-1.9111467262475,0.243626999481141,,-2.36149024835702,0.145859495322321,,-1.31718798315318,0.398544543213441,,-1.13753483390161,0.536073319712042,
Os01g0115100,['not assigned.unknown'],LOC_Os01g02490,-1.7810683338555,0.000455963735613,Down,-2.79612028257188,2.95E-08,Down,-2.25280932052762,4.05E-06,Down,-1.80562789777265,0.000140125477912,Down,-0.939496733932853,0.077479495714311,
Os01g0115300,NA,None,-0.817398630751626,0.171317979009182,,-1.44591064689949,0.005856305926598,Down,-0.71525178382381,0.203256027325397,,-0.161798216351259,0.806157826131134,,-0.360514011985142,0.608118725860842,
Os01g0115600,['signalling.receptor kinases.S-locus glycoprotein like'],LOC_Os01g02560,-1.71017624298211,0.004858871492735,Down,-0.989535658683069,0.094569921218387,,-0.113726329000352,0.883847901766402,,0.745267376199994,0.173218036638018,,1.08441303149642,0.046950373062695,Up
Os01g0115800,['not assigned.unknown'],LOC_Os01g02590,-5.31239819349743,0.00386803908778,Down,-2.32285304289012,0.039817212400832,Down,-2.51713080627641,0.026151591228171,Down,-2.18981987569215,0.043802378939406,Down,-1.29961328276739,0.297860339048044,
Os01g0115900,['signalling.receptor kinases.misc'],LOC_Os01g02600,-3.86466958141032,2.05E-07,Down,-4.39962138869314,3.00E-09,Down,-6.7646548560613,4.29E-08,Down,-3.98755628617563,1.26E-08,Down,-3.00094930291102,8.58E-06,Down
Os01g0116900,['not assigned.unknown'],"LOC_Os01g02710, LOC_Os01g02750",0.099888558664768,0.830679453482513,,0.325705666265854,0.358828753488236,,0.183390861271197,0.631987266952092,,0.550222581676968,0.065908614323806,,1.10680577999499,6.48E-05,Up
Os01g0117050,NA,None,-0.673625832052534,0.553250156790076,,-1.51886548708067,0.111219176377641,,-1.05850644441919,0.275048821852414,,-0.47503009688964,0.641754990073065,,-1.04271193775273,0.318616489096907,
Os01g0117100,"['signalling.receptor kinases.S-locus glycoprotein like', 'signalling.receptor kinases.misc']",LOC_Os01g02770,-2.38068332723579,3.28E-06,Down,-2.24523996602896,3.13E-06,Down,-2.56985232154715,1.77E-07,Down,-2.04111151144371,1.49E-05,Down,-1.87006300471919,0.000123488349097,Down
Os01g0117200,['signalling.receptor kinases.S-locus glycoprotein like'],LOC_Os01g02780,-2.70461948208906,6.46E-06,Down,-4.20698472703814,5.49E-11,Down,-4.8157902950577,1.37E-11,Down,-3.78785578431099,4.33E-10,Down,-1.91446137003457,0.001052623350467,Down
Os01g0117300,"['protein.postranslational modification', 'signalling.receptor kinases.S-locus glycoprotein like']",LOC_Os01g02790,-3.8020385888732,2.29E-05,Down,-5.03199566283116,7.67E-07,Down,-4.11215728940649,2.89E-06,Down,-2.52230923390807,0.000735493363178,Down,-1.32844706281101,0.109983337705051,
Os01g0117900,['development.unspecified'],LOC_Os01g02870,-1.10831036109332,1.63E-08,Down,-0.185899031873796,0.464181135590589,,-0.695076723747688,0.000364668916445,,-1.45751622705764,7.70E-15,Down,-1.18608831747741,5.91E-10,Down
Os01g0118000,['PS.calvin cycle.aldolase'],LOC_Os01g02880,0.213574468492297,0.530419657514688,,0.38240711082798,0.172706546462052,,0.452488096282604,0.086104542185401,,1.06347910491487,2.34E-06,Up,0.658135752197604,0.009411863999774,
Os01g0118066,NA,None,0.41990285342742,0.327439815048734,,-0.453068084532533,0.276827751382378,,-0.768416626535194,0.038417768649233,,-0.309484417390028,0.45509325379533,,0.060576096255715,0.922269096661722,
Os01g0118100,['DNA.synthesis/chromatin structure'],LOC_Os01g02884,0.351164182798268,0.093115491106629,,-0.576650064385329,0.002163383480471,,-0.673847334638966,0.000242471819719,,-0.488914157413543,0.008985530922737,,-0.171969775650339,0.499205897904318,
Os01g0118300,['lipid metabolism.Phospholipid synthesis'],LOC_Os01g02890,-1.45501927755794,NA,,-1.45028634049629,0.459283598409743,,-1.72715901166133,0.359544260223725,,-1.03772448860934,0.574128507255541,,-0.398762151783153,0.872148760359991,
Os01g0118400,['not assigned.unknown'],LOC_Os01g02900,1.1272120850756,0.001795808741994,Up,1.15192714229633,0.001007097741664,Up,0.380479141825976,0.375838451874045,,0.089957293637779,0.857796437226069,,-0.396830226359937,0.403963324266916,
Os01g0118600,['not assigned.unknown'],LOC_Os01g02910,-0.175892478821764,NA,,0.801190361153049,0.664585055783918,,0.323465881939716,0.873171929641252,,-0.456510752119777,0.811309911897997,,-0.146024509214157,0.954785334720862,
Os01g0118700,['not assigned.unknown'],LOC_Os01g02920,1.78630752043907,1.48E-11,Up,1.54302857983897,4.40E-09,Up,1.35489973991311,3.75E-07,Up,1.37616285452888,1.88E-07,Up,1.64546400370341,4.48E-10,Up
Os01g0119000,['not assigned.unknown'],LOC_Os01g02930,-0.275670228577774,0.901093257170317,,0.155156722555589,0.942556120370636,,-1.08140490386402,0.536861446201105,,-2.01573453640904,0.219475469548806,,-1.48653652686022,0.426748309862183,
Os01g0119050,NA,LOC_Os01g02940,-0.184614007757693,0.907987218051537,,-0.493487056820483,0.72165078267949,,-1.75548859910194,0.123290481905659,,-1.6079461580325,0.14239289664229,,-1.1903355125064,0.347019556723176,
Os01g0119100,['not assigned.unknown'],LOC_Os01g02940,-0.879396646819964,0.125750739138693,,-1.04883202528834,0.048188739165901,Down,-1.69551961016295,0.000612367289751,Down,-1.99368282662385,4.01E-05,Down,-2.34599216843324,2.78E-06,Down
Os01g0120300,['protein.aa activation.leucine-tRNA ligase'],LOC_Os01g03020,-0.460617882253041,0.043954705696774,,-0.994576990067765,5.37E-07,,-0.842615192581478,2.60E-05,,-0.585659677610489,0.004472435900395,,-0.136864245743782,0.656513102273352,
Os01g0120400,['protein.aa activation.alanine-tRNA ligase'],LOC_Os01g03030,0.47349076241774,0.196174592093855,,0.439353612422205,0.215114204439746,,0.049442340358496,0.91505996446729,,0.196268055973556,0.612377859705983,,0.278448321735607,0.508260686015725,
Os01g0120500,['not assigned.unknown'],LOC_Os01g03040,-0.460728947249947,0.027538166680962,,-1.5081592419377,3.63E-17,Down,-1.79079145678938,1.22E-23,Down,-2.64332170667497,1.86E-48,Down,-1.0323005734846,2.18E-08,Down
Os01g0120600,['PS.lightreaction.other electron carrier (ox/red).ferredoxin oxireductase'],LOC_Os01g03050,1.09387920439844,0.00172447011596,Up,0.753691622837828,0.038280063955268,,0.280344162197693,0.526936522345823,,0.224874078287005,0.61056434591192,,0.31784857668613,0.507758830395856,
Os01g0120700,['not assigned.unknown'],LOC_Os01g03060,1.05698791840703,7.75E-10,Up,0.168010958021937,0.483516927756663,,0.016464460575731,0.955644061037318,,-0.001046459992945,0.996375129967443,,0.073206424006138,0.810873869738038,
Os01g0120800,['protein.synthesis.initiation'],LOC_Os01g03070,0.250255602095005,0.124007334450878,,0.265614060187503,0.08453827293321,,0.361296679316381,0.011365060470491,,0.589623059269188,8.24E-06,,0.110324958170508,0.582854234327783,
Os01g0121100,['not assigned.unknown'],LOC_Os01g03090,0.265435039903849,0.274846547013509,,0.0753481720187,0.802928466432882,,0.091296115125578,0.7365568327282,,-0.198430979704374,0.393940135361357,,-0.052306723142172,0.87907778371037,
Os01g0121300,['not assigned.unknown'],LOC_Os01g03110,0.265316164628919,0.866103839953502,,-0.095432044599199,0.952486607552798,,-0.004687393335806,0.997427025564655,,0.878433628921042,0.421145664159009,,-0.38347593215995,0.81259533548761,
Os01g0121500,['not assigned.unknown'],LOC_Os01g03130,-1.21493090100568,0.354336562344895,,-0.585084143190423,0.667552846929949,,-1.5261383811407,0.194447149630507,,0.302355132786757,0.812730452744828,,0.4617506868875,0.752159962028231,
Os01g0121700,['transport.ABC transporters and multidrug resistance systems'],LOC_Os01g03144,-0.145270280814135,0.558373852691016,,-0.264832932898435,0.201689062938907,,-0.30133975155411,0.126412350597783,,0.00300556419473,0.989630074386817,,0.234967064788591,0.284131102452719,
Os01g0121800,['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os01g03160,1.00833769750645,0.000857121156281,Up,0.494680006162997,0.14737834732935,,0.455021500031683,0.181135492603384,,0.306925824978953,0.386942238884787,,0.545821823567553,0.114059076694603,
Os01g0123700,['development.unspecified'],LOC_Os01g03290,2.21936693188208,0.000117461176851,Up,-1.12995291668094,0.112282129159149,,-2.04624702836762,0.003319491450589,Down,-3.09012082596898,4.55E-05,Down,-3.90249015994095,1.11E-05,Down
Os01g0123900,['not assigned.unknown'],LOC_Os01g03310,0.334724397601311,0.770349598385479,,-1.38639512490955,0.090784418923516,,-2.21378749485265,0.00278484162819,Down,-3.19931149475435,5.66E-06,Down,-4.19688200347952,2.40E-09,Down
Os01g0124000,['not assigned.unknown'],LOC_Os01g03320,0.960803099159186,0.280305335364233,,0.277748546954626,0.80269718489354,,-0.141676854253013,0.89624021438087,,-1.05641886897777,0.18367732769237,,-3.21010876503305,5.24E-06,Down
Os01g0124100,['not assigned.unknown'],LOC_Os01g03330,4.5191191692482,1.06E-17,Up,4.07907551454242,7.04E-15,Up,4.32450085160089,9.47E-17,Up,3.82403403999444,2.73E-13,Up,3.51359321824562,4.83E-11,Up
Os01g0124200,['not assigned.unknown'],LOC_Os01g03340,3.52329873789196,1.82E-07,Up,3.32254105749169,6.74E-07,Up,3.62138220562489,4.00E-08,Up,3.53930069579206,7.60E-08,Up,2.22931615372583,0.001821845929977,Up
Os01g0124401,['not assigned.unknown'],LOC_Os01g03360,4.24393794020249,0.0002473235148,Up,3.49825821127379,0.002750425801636,Up,3.8422750232677,0.000744223433375,Up,3.91728769660045,0.000505867295163,Up,0.258113419776492,0.899741624054852,
Os01g0124650,['not assigned.unknown'],LOC_Os01g03390,0.528140058387468,0.732649548687388,,2.20034764034336,0.029831668905785,Up,3.02961607427127,0.001235617517007,Up,2.34327268596595,0.015479201540196,Up,1.64932308079167,0.145789147200192,
Os01g0125600,['transport.metal'],LOC_Os01g03490,-0.183807835793259,0.884504242859283,,0.093658435497758,0.938878376843759,,0.267786062818042,0.797301952389617,,0.35615087576,0.70731367565183,,0.113661357948801,0.932603779118574,
Os01g0125800,['development.unspecified'],LOC_Os01g03510,0.546654717091675,0.491410251597345,,0.548726759364432,0.465487804306094,,0.589489780722842,0.405819785422408,,0.571658429921292,0.403610359360824,,0.344274289059593,0.702652723962,
Os01g0125900,['protein.degradation.ubiquitin'],LOC_Os01g03520,0.600335013800175,0.000263353131774,,0.246263389877236,0.198212330482438,,0.256047374257739,0.165344622721247,,-0.059610228052991,0.791564663940973,,0.127004087956575,0.593087059648714,
Os01g0126200,['not assigned.unknown'],LOC_Os01g03549,-1.4408644032868,9.63E-10,Down,-0.798754452927054,0.000711305894097,,-1.18725388038575,1.92E-07,Down,-1.62713296941975,5.43E-13,Down,-0.76528711600918,0.001580227668487,
Os01g0126401,NA,None,-0.373571154939164,0.716446125387672,,-0.304043820568651,0.76445614468187,,-0.461628036481757,0.6048558230096,,-0.304135080716385,0.734281110385042,,-0.440054295211278,0.665686030837007,
Os01g0127400,['not assigned.unknown'],LOC_Os01g03660,-0.834877080923937,0.082349544122164,,-0.664530859452327,0.158998820314506,,-1.15247975472449,0.00773545347546,Down,-0.557543625798815,0.22225307056282,,0.427891797213056,0.415439002461134,
Os01g0127450,['not assigned.unknown'],LOC_Os01g03660,-0.00073779077248,0.999995763193885,,-0.65378830218256,0.728108105711034,,0.091393526611794,0.962663879500704,,-0.322945743833918,0.854293681092638,,1.63232790838314,0.253840345673893,
Os01g0127600,['not assigned.unknown'],LOC_Os01g03680,1.54159090910615,0.044490522364606,Up,-0.784944189930613,0.382184613149505,,-3.37088490398601,2.91E-05,Down,-5.08304806388497,5.00E-07,Down,-5.59824741523011,8.95E-07,Down
Os01g0127700,['signalling.receptor kinases.S-locus glycoprotein like'],LOC_Os01g03690,-0.559616625171408,0.321312206903227,,0.061913277732338,0.928760237143585,,1.07776811096715,0.007385651696907,Up,2.33031923540681,4.91E-11,Up,1.85812316705618,6.08E-07,Up
Os01g0127900,['cell wall.precursor synthesis.phosphomannose isomerase'],LOC_Os01g03710,0.714959765671114,0.1344467952464,,0.946705698070041,0.024930658485559,,1.01168758511172,0.013979826452553,Up,1.10693144594982,0.005308276752106,Up,1.87065272859307,6.82E-07,Up
Os01g0128000,['RNA.regulation of transcription.MYB domain transcription factor family'],LOC_Os01g03720,2.08443082280684,0.416377341647949,,3.48248737278092,0.092903678343461,,3.54331781915769,0.0796923213406,,3.231793599424,0.108749917691604,,5.42963670421133,0.004236801207191,Up
Os01g0128100,['DNA.synthesis/chromatin structure'],LOC_Os01g03740,3.00968021782597,4.89E-06,Up,0.694205793611144,0.447198976880948,,-0.38713752699393,0.711243951417193,,-1.58711816226515,0.081799328368571,,-0.887516505648848,0.392525189297274,
Os01g0128200,['DNA.synthesis/chromatin structure'],LOC_Os01g03730,0.968190960713299,0.164831410813994,,1.69334042200284,0.003135043805349,Up,1.71028892160275,0.00253411678911,Up,1.12878516937332,0.06252665838863,,1.19933842300874,0.061684720042544,
Os01g0128250,NA,None,0.515658013433521,NA,,0.259142556605626,0.933975139400945,,-0.572650535178921,0.847432440641549,,0.893007012492531,0.711283713603154,,-0.478804268234073,0.88854632690103,
