id,Label,TF,KEGG,kTotal,Rank,WGCNA_Modules, IntraModular Connectivity,Description,GO
12,Os03g0222600,,"Cutin, suberine and wax biosynthesis",23.8560432617553,2770,Tan,12.3485553297781,Similar to caleosin.,
13,Os11g0151700,,,19.6336257313137,3500,Tan,12.2521141683565,"Purple acid phosphatase (EC:3.1.3.2), Improvement in phosphate acquisition and utilization","Molecular Function: acid phosphatase activity (GO:0003993), Molecular Function: hydrolase activity (GO:0016787), Molecular Function: metal ion binding (GO:0046872)"
14,Os10g0486100,,"Cutin, suberine and wax biosynthesis",12.990180294712,5249,Tan,11.8145608678971,Cytochrome P450-like protein (CYP86B1).,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037)"
15,Os01g0633400,,,26.7144075497542,2363,Tan,11.7173556071019,"Cystathionine beta-synthase, core domain containing protein.","Biological Process: metabolic process (GO:0008152), Molecular Function: catalytic activity (GO:0003824), Molecular Function: protein binding (GO:0005515)"
16,Os07g0599900,,,13.9458963274893,4928,Tan,11.6842068094016,Conserved hypothetical protein.,
17,Os03g0793900,,,12.9396305897081,5268,Tan,11.6450209595163,Conserved hypothetical protein.,
18,Os07g0638300,,"Phenylpropanoid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",31.9240447175488,1816,Tan,11.5671226869328,Similar to 1-Cys peroxiredoxin.,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: antioxidant activity (GO:0016209), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: peroxiredoxin activity (GO:0051920)"
19,Os04g0508500,MYB,,28.5984230993702,2138,Tan,11.2304057824731,Similar to OSIGBa0101P20.9 protein.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677), Molecular Function: protein binding (GO:0005515)"
20,Os01g0827300,,,12.7500564840191,5331,Tan,11.2210587649565,"Putative laccase precursor, Abiotic stress response","Biological Process: lignin catabolic process (GO:0046274), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: copper ion binding (GO:0005507), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: hydroquinone:oxygen oxidoreductase activity (GO:0052716), Cellular Component: apoplast (GO:0048046)"
21,Os07g0142500,,,13.8511850854923,4961,Tan,11.2098147261673,Conserved hypothetical protein.,
22,Os01g0206300,,,21.1772625746985,3189,Tan,11.0101154138784,Similar to CBL-interacting protein kinase 18.,"Biological Process: protein phosphorylation (GO:0006468), Biological Process: signal transduction (GO:0007165), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)"
23,Os07g0599500,,,13.4213397210785,5100,Tan,10.9740712811495,Hypothetical protein.,
24,Os07g0599700,,,13.3570017999395,5121,Tan,10.8985418150708,Similar to Surface protein PspC.,
25,Os03g0793800,,,12.3441790777816,5459,Tan,10.6657149347661,"Plant lipid transfer protein and hydrophobic protein, helical domain containing protein.",Biological Process: lipid transport (GO:0006869)
26,Os04g0560100,,"Cutin, suberine and wax biosynthesis, Metabolic pathways",13.3243440200518,5129,Tan,10.511389131619,"Cytochrome P450 family protein., Conserved hypothetical protein.","Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037),"
27,Os10g0532200,,,12.7439404332576,5332,Tan,10.4353795169627,Alpha/beta hydrolase family protein.,
28,Os04g0266900,,"Pentose phosphate pathway, Carbon fixation in photosynthetic organisms, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Biosynthesis of amino acids",16.6928908277482,4156,Tan,9.84398704091794,Transketolase C-terminal-like domain containing protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: catalytic activity (GO:0003824), Molecular Function: transketolase activity (GO:0004802)"
29,Os06g0274800,,"Phenylpropanoid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",11.0284592161243,5925,Tan,9.70678746825225,Similar to Peroxidase 11 precursor (EC 1.11.1.7) (Atperox P11) (ATP23a/ATP23b).,"Biological Process: response to oxidative stress (GO:0006979), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: peroxidase activity (GO:0004601), Molecular Function: heme binding (GO:0020037)"
30,Os04g0469500,,"Glycolysis / Gluconeogenesis, Pentose phosphate pathway, Fructose and mannose metabolism, Galactose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Biosynthesis of amino acids, RNA degradation",22.0420047631127,3043,Tan,9.50724336860797,Similar to OSIGBa0124N08.2 protein.,"Biological Process: glycolysis (GO:0006096), Cellular Component: 6-phosphofructokinase complex (GO:0005945), Molecular Function: 6-phosphofructokinase activity (GO:0003872), Molecular Function: ATP binding (GO:0005524)"
31,Os03g0281900,,,9.93086501254403,6335,Tan,9.2103588319254,"ATP-binding cassette (ABC) transporter, Hypodermal suberization of roots, Salt stress tolerance","Molecular Function: ATP binding (GO:0005524), Molecular Function: ATPase activity (GO:0016887), Cellular Component: membrane (GO:0016020)"
32,Os06g0160700,,"Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",13.6011409725241,5041,Tan,9.19288419674124,"Starch synthase, Starch biosynthesis","Biological Process: biosynthetic process (GO:0009058), Biological Process: glucan biosynthetic process (GO:0009250), Molecular Function: starch synthase activity (GO:0009011)"
33,Os06g0134800,,,16.4422801801785,4233,Tan,9.05117315404315,"Folate-binding, YgfZ domain containing protein.","Biological Process: glycine catabolic process (GO:0006546), Cellular Component: cytoplasm (GO:0005737), Molecular Function: aminomethyltransferase activity (GO:0004047)"
34,Os05g0384600,,,8.77689658795942,6816,Tan,8.37365478020295,"ABC transporter-like domain containing protein., Similar to ATPase, coupled to transmembrane movement of substances.","Cellular Component: membrane (GO:0016020), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: ATP binding (GO:0005524), Molecular Function: ATPase activity (GO:0016887), Molecular Function: nucleoside-triphosphatase activity (GO:0017111)"
35,Os07g0666900,,,24.7976835239552,2633,Tan,8.35735612604658,"Vacuolar Na+/H+ antiporter, Salt tolerance, Similar to Sodium/hydrogen exchanger.","Biological Process: cation transport (GO:0006812), Biological Process: sodium ion transport (GO:0006814), Biological Process: regulation of pH (GO:0006885), Biological Process: transmembrane transport (GO:0055085), Cellular Component: integral to membrane (GO:0016021), Molecular Function: solute:hydrogen antiporter activity (GO:0015299), Molecular Function: sodium:hydrogen antiporter activity (GO:0015385)"
36,Os11g0507200,,"Cutin, suberine and wax biosynthesis",8.76851785942015,6824,Tan,8.32923252258168,Similar to transferase.,"Molecular Function: transferase activity, transferring acyl groups other than amino-acyl groups (GO:0016747)"
37,Os05g0568100,,,34.5369122915181,1616,Tan,8.29960438836969,"Similar to Iron sulfur cluster assembly protein 1, mitochondrial precursor (Iron sulfur cluster scaffold protein 1).","Biological Process: iron-sulfur cluster assembly (GO:0016226), Molecular Function: iron ion binding (GO:0005506), Molecular Function: iron-sulfur cluster binding (GO:0051536)"
38,Os04g0483500,,"Fatty acid elongation, Biosynthesis of unsaturated fatty acids, Metabolic pathways, Biosynthesis of secondary metabolites, Fatty acid metabolism",8.65942610034689,6867,Tan,8.18822427704943,"Beta-ketoacyl-CoA reductase, Cuticular wax biosynthesis, Fatty acid elongation",
39,Os11g0499600,,,8.75651541075113,6831,Tan,8.05197435493506,"Hydroxysteroid dehydrogenase, Cuticle formation, Lipid homeostasis, Submergence tolerance, Similar to cis-2, 3-dihydrobiphenyl-2, 3-diol dehydrogenase.","Molecular Function: oxidoreductase activity (GO:0016491), Biological Process: metabolic process (GO:0008152), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: oxidoreductase activity (GO:0016491)"
40,Os01g0692000,,,15.255447852487,4545,Tan,8.02380046672743,Similar to Glutathione S-transferase GSTU6.,
41,Os03g0607200,,,12.4952628613221,5418,Tan,7.83838786509303,Gibberellin regulated protein family protein.,
42,Os04g0415800,,,13.8632077196468,4957,Tan,7.80946086707081,Similar to OSIGBa0092M08.2 protein.,Biological Process: lipid transport (GO:0006869)
43,Os08g0150700,,,16.8454406543955,4109,Tan,7.77406456828673,Cyclin-like F-box domain containing protein.,Molecular Function: protein binding (GO:0005515)
44,Os05g0560200,,,16.5487870594354,4206,Tan,7.63297829830028,Similar to tumor-related protein-like.,
45,Os08g0478000,,,8.31591391183369,7037,Tan,7.56832258626135,"Similar to mucin-2., Conserved hypothetical protein.",
46,Os03g0245700,,"Fatty acid elongation, Metabolic pathways, Biosynthesis of secondary metabolites",9.49745078301187,6501,Tan,7.50112786956157,"Thiolase-like, subgroup domain containing protein., Similar to senescence-associated protein 15.",", Biological Process: fatty acid biosynthetic process (GO:0006633), Biological Process: metabolic process (GO:0008152), Cellular Component: membrane (GO:0016020), Molecular Function: catalytic activity (GO:0003824), Molecular Function: transferase activity, transferring acyl groups other than amino-acyl groups (GO:0016747)"
47,Os01g0939600,,"Glycerophospholipid metabolism, Biosynthesis of secondary metabolites",8.3827101952152,7013,Tan,7.28415603185719,Similar to Glycerol-3-phosphate dehydrogenase-like protein (Fragment).,"Biological Process: carbohydrate metabolic process (GO:0005975), Biological Process: glycerol-3-phosphate metabolic process (GO:0006072), Biological Process: glycerol-3-phosphate catabolic process (GO:0046168), Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: cytoplasm (GO:0005737), Cellular Component: glycerol-3-phosphate dehydrogenase complex (GO:0009331), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: glycerol-3-phosphate dehydrogenase [NAD+] activity (GO:0004367), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: oxidoreductase activity, acting on CH-OH group of donors (GO:0016614), Molecular Function: oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0016616), Molecular Function: coenzyme binding (GO:0050662), Molecular Function: NAD binding (GO:0051287)"
48,Os06g0531200,,,11.9640855736845,5582,Tan,7.26730525684811,"ThiJ/PfpI domain containing protein., Hypothetical conserved gene.",
49,Os05g0446900,,,15.2590886056403,4543,Tan,7.18945857333251,"Glycoside hydrolase, carbohydrate-binding domain containing protein.","Biological Process: carbohydrate metabolic process (GO:0005975), Molecular Function: catalytic activity (GO:0003824), Molecular Function: carbohydrate binding (GO:0030246)"
50,Os06g0229400,,,7.55095601673822,7399,Tan,7.16298308498318,Conserved hypothetical protein.,
51,Os03g0327600,,,13.1056503211396,5208,Tan,7.00758561684958,Ricin B-related lectin domain containing protein.,
52,Os02g0637000,,,14.6933466608779,4701,Tan,6.99809520980222,Similar to OSIGBa0135K14.7 protein.,
53,Os06g0668200,,"Glycolysis / Gluconeogenesis, Carbon fixation in photosynthetic organisms, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, Biosynthesis of amino acids",14.4051392273378,4783,Tan,6.87304892857179,"Similar to Phosphoglycerate kinase, cytosolic (EC 2.7.2.3).","Biological Process: glycolysis (GO:0006096), Molecular Function: phosphoglycerate kinase activity (GO:0004618)"
54,Os03g0663400,,,16.7948440148875,4120,Tan,6.7474549849163,Similar to Thaumatin-like protein.,
55,Os01g0765400,,,9.52645489064233,6486,Tan,6.73934083090687,"Protease inhibitor I4, serpin, plant domain containing protein.",Molecular Function: serine-type endopeptidase inhibitor activity (GO:0004867)
56,Os03g0828300,,Fructose and mannose metabolism,28.8257014752135,2105,Tan,6.60454831197632,Similar to (1-4)-beta-mannan endohydrolase-like protein.,"Biological Process: carbohydrate metabolic process (GO:0005975), Molecular Function: catalytic activity (GO:0003824), Molecular Function: cation binding (GO:0043169)"
57,Os07g0618400,,,8.31145086477147,7041,Tan,6.54922214335665,Similar to Leucine-rich repeat transmembrane protein kinase 1 (Fragment).,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)"
58,Os11g0521000,,,7.17071071605603,7605,Tan,6.54573582414594,"Lipase, GDSL domain containing protein.","Biological Process: lipid metabolic process (GO:0006629), Molecular Function: hydrolase activity (GO:0016787), Molecular Function: hydrolase activity, acting on ester bonds (GO:0016788)"
59,Os02g0631100,,,14.9964819946326,4616,Tan,6.36068277771079,Photosystem II oxygen evolving complex protein PsbQ family protein.,"Biological Process: photosynthesis (GO:0015979), Cellular Component: photosystem II (GO:0009523), Cellular Component: oxygen evolving complex (GO:0009654), Cellular Component: extrinsic to membrane (GO:0019898), Molecular Function: calcium ion binding (GO:0005509)"
60,Os10g0518000,,,6.73314300301731,7851,Tan,6.29626365865708,Non-protein coding transcript.,
61,Os03g0159400,,,10.36215332337,6185,Tan,6.25349003507921,"Protein of unknown function DUF623, plant domain containing protein.",
62,Os01g0385400,,,10.8318541221311,6000,Tan,6.12496420051578,"C4-dicarboxylate transporter/malic acid transport protein family protein., Similar to C4-dicarboxylate transporter/malic acid transport protein.","Biological Process: transmembrane transport (GO:0055085), Cellular Component: integral to membrane (GO:0016021)"
63,Os06g0204400,,"Phosphonate and phosphinate metabolism, Glycerophospholipid metabolism, Ether lipid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",12.0378971542909,5558,Tan,6.05363246370375,"Similar to Aminoalcoholphosphotransferase., Similar to ECPT-type aminoalcoholphosphotransferase.","Biological Process: phospholipid biosynthetic process (GO:0008654), Cellular Component: membrane (GO:0016020), Molecular Function: phosphotransferase activity, for other substituted phosphate groups (GO:0016780),"
64,Os03g0405100,,,10.7663611331037,6024,Tan,5.95613099837234,Ubiquinone biosynthesis protein COQ9 domain containing protein.,Biological Process: ubiquinone biosynthetic process (GO:0006744)
65,Os03g0664400,,,7.84770734802442,7260,Tan,5.91781688068726,"Similar to Protease inhibitor/seed storage/LTP family protein., Expressed protein (With alternative splicing).",Biological Process: lipid transport (GO:0006869)
66,Os02g0706900,,,6.13664534051661,8192,Tan,5.85213271293484,Alpha/beta hydrolase family protein.,
67,Os06g0708832,,"Phenylalanine, tyrosine and tryptophan biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, Biosynthesis of amino acids",14.5338807934058,4740,Tan,5.64768352032681,Similar to arogenate dehydrogenase.,"Biological Process: tyrosine biosynthetic process (GO:0006571), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: prephenate dehydrogenase (NADP+) activity (GO:0004665), Molecular Function: prephenate dehydrogenase activity (GO:0008977)"
68,Os03g0190900,,,18.6986035861328,3682,Tan,5.43310262979749,Similar to F12K21.3.,
69,Os06g0643700,,,5.88811395721434,8364,Tan,5.25265988997456,Hly-III related domain containing protein.,Cellular Component: integral to membrane (GO:0016021)
70,Os12g0638300,,,11.5898411454661,5713,Tan,5.2142490005539,Similar to Peptide transporter.,"Biological Process: oligopeptide transport (GO:0006857), Cellular Component: membrane (GO:0016020), Molecular Function: transporter activity (GO:0005215)"
71,Os04g0576800,,,20.0030834819096,3415,Tan,5.09404582408549,"Similar to predicted protein., 3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal domain containing protein.","Biological Process: lipid metabolic process (GO:0006629), Cellular Component: cytoplasm (GO:0005737), Cellular Component: integral to membrane (GO:0016021), Molecular Function: oxidoreductase activity, acting on the CH-CH group of donors (GO:0016627)"
72,Os01g0507700,,,10.0602282262778,6287,Tan,5.05288288702483,Heavy metal transport/detoxification protein domain containing protein.,"Biological Process: metal ion transport (GO:0030001), Molecular Function: metal ion binding (GO:0046872)"
73,Os09g0525900,,,9.54298739981768,6480,Tan,5.00355305910583,"Peptidase S54, rhomboid domain containing protein.","Biological Process: proteolysis (GO:0006508), Cellular Component: integral to membrane (GO:0016021), Molecular Function: serine-type endopeptidase activity (GO:0004252)"
74,Os07g0533800,,,11.5343186618393,5738,Tan,4.91152667248289,Peptidase A1 domain containing protein.,"Biological Process: proteolysis (GO:0006508), Molecular Function: aspartic-type endopeptidase activity (GO:0004190)"
75,Os10g0477600,NAC,,6.59959564170974,7928,Tan,4.91065200540039,Similar to NAM / CUC2-like protein.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677)"
76,Os10g0325400,,,13.5446715284962,5052,Tan,4.89933043857542,"Remorin, C-terminal domain containing protein.",
77,Os05g0580000,,"Starch and sucrose metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",8.81592375871072,6800,Tan,4.87648596398318,Similar to ADP-glucose pyrophosphorylase (EC 2.7.7.27) (Fragment).,"Biological Process: glycogen biosynthetic process (GO:0005978), Biological Process: biosynthetic process (GO:0009058), Molecular Function: glucose-1-phosphate adenylyltransferase activity (GO:0008878), Molecular Function: transferase activity (GO:0016740), Molecular Function: nucleotidyltransferase activity (GO:0016779)"
78,Os04g0448300,,,16.1714893071047,4310,Tan,4.86137755846476,Peptidase A1 domain containing protein.,"Biological Process: proteolysis (GO:0006508), Molecular Function: aspartic-type endopeptidase activity (GO:0004190)"
79,Os12g0268000,,,9.73917745510942,6395,Tan,4.82813217246666,Similar to Cytochrome P450 71A1 (EC 1.14.-.-) (CYPLXXIA1) (ARP-2).,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037)"
80,Os04g0521900,,,6.32366894318914,8082,Tan,4.78799313388489,Similar to Vegetative cell wall protein gp1.,
81,Os11g0515000,,,6.08219498743092,8227,Tan,4.78719818745916,Armadillo-like helical domain containing protein.,Molecular Function: binding (GO:0005488)
82,Os03g0808300,,,7.02587120871303,7687,Tan,4.65933723554308,"Remorin, C-terminal region domain containing protein.",
83,Os01g0976300,,,20.7089422771055,3274,Tan,4.5452196518405,Heavy metal transport/detoxification protein domain containing protein.,"Biological Process: metal ion transport (GO:0030001), Molecular Function: metal ion binding (GO:0046872)"
84,Os03g0148000,,,9.83530185947177,6369,Tan,4.53112830138996,Protein of unknown function DUF677 family protein.,
85,Os06g0539500,,,6.85090036496354,7786,Tan,4.52264908414381,Similar to Non-specific lipid-transfer protein.,"Biological Process: lipid transport (GO:0006869), Molecular Function: lipid binding (GO:0008289)"
86,Os08g0465800,,"Alanine, aspartate and glutamate metabolism, beta-Alanine metabolism, Taurine and hypotaurine metabolism, Butanoate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",12.9823799812142,5254,Tan,4.50648639833867,Similar to Glutamate decarboxylase.,"Biological Process: glutamate metabolic process (GO:0006536), Biological Process: carboxylic acid metabolic process (GO:0019752), Molecular Function: catalytic activity (GO:0003824), Molecular Function: glutamate decarboxylase activity (GO:0004351), Molecular Function: carboxy-lyase activity (GO:0016831), Molecular Function: pyridoxal phosphate binding (GO:0030170)"
87,Os07g0686300,,,7.14907774688114,7620,Tan,4.50052101904733,"Zinc finger, RING/FYVE/PHD-type domain containing protein.","Molecular Function: protein binding (GO:0005515), Molecular Function: zinc ion binding (GO:0008270)"
88,Os04g0523812,,,13.3680944705958,5118,Tan,4.41353698461972,Conserved hypothetical protein.,
89,Os02g0520750,,,10.1264788446253,6269,Tan,4.33905153120292,Similar to H0209H04.3 protein.,Cellular Component: membrane (GO:0016020)
90,Os06g0549600,,,13.6686934812908,5012,Tan,4.18380145336481,"FAD-linked oxidase, FAD-binding, subdomain 2 domain containing protein.","Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: catalytic activity (GO:0003824), Molecular Function: UDP-N-acetylmuramate dehydrogenase activity (GO:0008762), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: oxidoreductase activity, acting on CH-OH group of donors (GO:0016614), Molecular Function: flavin adenine dinucleotide binding (GO:0050660)"
91,Os03g0762300,,"Phenylpropanoid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",6.55233111178961,7951,Tan,4.14758213927288,"Similar to Peroxidase 51 precursor (EC 1.11.1.7) (Atperox P51) (ATP37)., Similar to peroxidase 51.","Biological Process: response to oxidative stress (GO:0006979), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: peroxidase activity (GO:0004601), Molecular Function: heme binding (GO:0020037)"
92,Os02g0258800,,,7.30863149933189,7531,Tan,4.13329549141507,Conserved hypothetical protein.,
93,Os11g0131100,,,12.0427305950397,5555,Tan,4.08369301319287,VQ domain containing protein.,
94,Os04g0581800,,,10.2542001962671,6229,Tan,3.98863634441568,Heavy metal transport/detoxification protein domain containing protein.,"Biological Process: metal ion transport (GO:0030001), Molecular Function: metal ion binding (GO:0046872)"
95,Os03g0146000,,,8.57301743090927,6909,Tan,3.9883216108086,Similar to RAB1X.,"Biological Process: GTP catabolic process (GO:0006184), Biological Process: intracellular protein transport (GO:0006886), Biological Process: nucleocytoplasmic transport (GO:0006913), Biological Process: signal transduction (GO:0007165), Biological Process: small GTPase mediated signal transduction (GO:0007264), Biological Process: protein transport (GO:0015031), Cellular Component: intracellular (GO:0005622), Cellular Component: membrane (GO:0016020), Molecular Function: GTPase activity (GO:0003924), Molecular Function: GTP binding (GO:0005525)"
96,Os03g0760800,,,9.22390367828476,6612,Tan,3.95782779904493,"A member of the GAST (gibberellin (GA)-Stimulated Transcript) family, Control of seedling growth and &alpha;-amylase expression, Cell proliferation in meristems and panicles development",
97,Os02g0189200,,,4.92131148394709,8974,Tan,3.94919053990024,"Lipase, GDSL domain containing protein.","Biological Process: lipid metabolic process (GO:0006629), Molecular Function: hydrolase activity, acting on ester bonds (GO:0016788)"
98,Os05g0280500,,"Glycerolipid metabolism, Glycerophospholipid metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",4.05088016160164,9626,Tan,3.9106295605864,Phospholipid/glycerol acyltransferase domain containing protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: transferase activity, transferring acyl groups (GO:0016746)"
99,Os03g0370400,,,4.550969502212,9230,Tan,3.90729465606074,Protein of unknown function DUF679 family protein.,
